sentence1,score,sentence2
mitra diocesana de umuarama - mitra d u paroquia nossa senhora do rocio,0.0,mitra paroquia
banco bradesco sa - bradesco,0.5031405687332153,bradesco ba
banco bradesco sa - pa  dakota nordeste sa,0.5219057500362396,bradesco ba
banco bradesco sa - pa empresas  painco ind e comercio ltda sp,0.5219057500362396,bradesco ba
banco bradesco sa - bradesco pa jardim california  urb indaiatuba sp,0.5373280346393585,bradesco ba
banco bradesco sa - bradesco paa sao joao do sabugi rn,0.5373280346393585,bradesco ba
banco bradesco sa - bradesco pa acajutiba ba,0.0,bradesco ba
banco santander brasil sa - uberlandia santa monica,0.3697517514228821,bradesco
banco bradesco sa - bradesco pa nova santa rita rs,0.3851982355117798,bradesco
banco bradesco sa - bradesco paa santa rosa do tocantins to,0.4340963363647461,bradesco
banco bradesco sa - bradesco paa santa cruz pe,0.4357515573501587,bradesco
banco bradesco sa - bradesco paa santa barbara do leste mg,0.454636812210083,bradesco
banco bradesco sa - bradesco pa parque santa monica  urb sao carlos sp,0.0,bradesco
restaurante gloria ltda - restaurante gloria,0.1278167963027954,gloria conpahia
obra social nossa senhora da gloria  fazenda da esperanca - fazenda da esperanca santo egidio,0.2456771731376648,gloria conpahia
obra social nossa senhora da gloria  fazenda da esperanca - fazenda da esperanca nossa senhora da guia,0.2456771731376648,gloria conpahia
obra social nossa senhora da gloria  fazenda da esperanca - retorno a vida  esperanca midia,0.2576903700828552,gloria conpahia
obra social nossa senhora da gloria  fazenda da esperanca - fazenda da esperanca sao peregrino,0.2760773301124573,gloria conpahia
companhia de alimentos gloria em recuperacao judicial - gloria,0.0,gloria conpahia
banco bradesco sa - bradesco pa sao jose do cedro sc,0.5301171243190765,bradesco
banco bradesco sa - bradesco pa sao jose do jacuri mg,0.5301172435283661,bradesco
banco bradesco sa - bradesco pa sao jose do xingu mt,0.5301172435283661,bradesco
banco bradesco sa - bradesco pa forquilha ce,0.560206949710846,bradesco
banco bradesco sa - bradesco pa itapoa sc,0.5712685585021973,bradesco
banco bradesco sa - bradesco pa compre fort supermercados urb sao jose sc,0.0,bradesco
banco bradesco sa - bradesco paa caraubas do piaui pi,0.18773770332336426,bradesco palm
banco bradesco sa - bradesco paa flores do piaui pi,0.211899995803833,bradesco palm
banco bradesco sa - bradesco paa demerval lobao pi,0.47146403789520264,bradesco palm
banco bradesco sa - bradesco ag urucui pi,0.47146403789520264,bradesco palm
banco bradesco sa - bradesco ag altos pi,0.5271028578281403,bradesco palm
banco bradesco sa - bradesco paa palmeira do piaui pi,0.0,bradesco palm
braspress transportes urgentes ltda - btu  braspress  pet,0.16871559619903564,bras pres
braspress transportes urgentes ltda - btu  braspress  jdo,0.2413838505744934,bras pres
braspress transportes urgentes ltda - btu  braspress  rbo,0.24138391017913818,bras pres
braspress transportes urgentes ltda - btu  braspress  bau,0.24721455574035645,bras pres
braspress transportes urgentes ltda - btu  braspress  f2r,0.2494267225265503,bras pres
braspress transportes urgentes ltda - btu  braspress  sod,0.0,bras pres
sao paulo secretaria da administracao penitenciaria - penitenciaria de capela do alto,0.4807138442993164,secretaria administracao
sao paulo secretaria da administracao penitenciaria - penitenciaria de paraguacu paulista,0.4882192015647888,secretaria administracao
sao paulo secretaria da administracao penitenciaria - penitenciaria de lucelia,0.5250087380409241,secretaria administracao
sao paulo secretaria da administracao penitenciaria - penitenciaria feminina da capital,0.5369968712329865,secretaria administracao
sao paulo secretaria da administracao penitenciaria - penitenciaria nilton silva,0.5485263168811798,secretaria administracao
sao paulo secretaria da administracao penitenciaria - cpp dreduardo de oliveira vianna de bauru,0.0,secretaria administracao
mitra arquidiocesana de londrina - paroquia sao luiz gonzaga,0.1654062271118164,mitra diosesana
mitra diocesana de joinville - paroquia sao luiz gonzaga,0.2979655861854553,mitra diosesana
mitra diocesana de sao miguel paulista - p nossa s m virgem sao luiz gonzaga,0.32788074016571045,mitra diosesana
banco santander brasil sa - agro sao luiz gonzaga,0.3645936846733093,mitra diosesana
mitra diocesana de caxias do sul - paroquia santo expedito,0.41976070404052734,mitra diosesana
mitra diocesana de caxias do sul - paroquia sao luiz gonzaga,0.0,mitra diosesana
baldan agro ltda - sitio cambuy,0.2669339179992676,sitio sideral ltda
baldan agro ltda - fazenda cachoeira aranga,0.2825138568878174,sitio sideral ltda
veste sa estilo - le lis blanc,0.5316151976585388,sitio sideral ltda
destilaria santa maria sa - sitio fonte nova,0.5333704948425293,sitio sideral ltda
usina sao domingosacucar e etanol sa - sitio pinheiro,0.5333704948425293,sitio sideral ltda
baldan agro ltda - sitio cideral,0.0,sitio sideral ltda
banco santander brasil sa - centrobotucatusp i,0.4240611791610718,drogal farmaceutica
drogal farmaceutica ltda - drogal tatui iii,0.5186468958854675,drogal farmaceutica
drogal farmaceutica ltda - drogal hortolandia v,0.594330370426178,drogal farmaceutica
drogal farmaceutica ltda - drogal caxambu,0.6057350039482117,drogal farmaceutica
drogal farmaceutica ltda - drogal salto v,0.6089194416999817,drogal farmaceutica
drogal farmaceutica ltda - drogal botucatu vii,0.0,drogal farmaceutica
igreja evangelica assembleia de deus - congregacao da igreja evangelica assembleia de deus,0.2371351718902588,igreja ebanjelica asenbleia
igreja evangelica assembleia de deus - igreja assembleia de deus  belem  campo belo,0.2371351718902588,igreja ebanjelica asenbleia
igreja evangelica assembleia de deus - regissol,0.2371351718902588,igreja ebanjelica asenbleia
igreja evangelica assembleia de deus - igreja evangelica assembleia de deus jardim sao camilo,0.2371351718902588,igreja ebanjelica asenbleia
igreja evangelica assembleia de deus - jardim belo horizonte,0.23713523149490356,igreja ebanjelica asenbleia
igreja evangelica assembleia de deus - igreja evangelica assembleia de deus em algodoes,0.0,igreja ebanjelica asenbleia
banco bradesco sa - bradesco paa caraubas do piaui pi,0.1577739715576172,bco bradesco
banco bradesco sa - bradesco paa flores do piaui pi,0.34412825107574463,bco bradesco
banco bradesco sa - bradesco paa demerval lobao pi,0.5351056754589081,bco bradesco
banco bradesco sa - bradesco ag urucui pi,0.5351056754589081,bco bradesco
banco bradesco sa - bradesco ag altos pi,0.5874122977256775,bco bradesco
banco bradesco sa - bradesco pa assuncao do piaui pi,0.0,bco bradesco
apm da ee de joao ramalho - a p m da e e p s g joao ramalho,0.398152232170105,j pesso
banco bradesco sa - bradesco ag joao paulo,0.463808536529541,j pesso
mitra diocesana de paranavai - paroquia sao joao batista,0.4653435945510864,j pesso
mitra da arquidiocese de porto alegre - paroquia sao joao nepomuceno,0.47297364473342896,j pesso
banco bradesco sa - bradesco ag joao paulo ii est unif,0.48340314626693726,j pesso
pb administradora de estacionamentos ltda - joao pessoa,0.0,j pesso
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - sao miguel,0.3849220871925354,igreja jesus cristo
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - taguatinga 2  5284775,0.3849221467971802,igreja jesus cristo
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - abijcsud,0.38492220640182495,igreja jesus cristo
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - guanabara,0.390001118183136,igreja jesus cristo
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - gravatai,0.390001118183136,igreja jesus cristo
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - abijcsul,0.0,igreja jesus cristo
banco bradesco sa - bradesco pa maragogipe ba,0.32074666023254395,bradesco
banco bradesco sa - bradesco pa abaete  abaete mg,0.35938966274261475,bradesco
banco bradesco sa - bradesco pa soledade de minas mg,0.35938966274261475,bradesco
banco bradesco sa - bradesco pa capao do leao rs,0.3593898415565491,bradesco
banco bradesco sa - bradesco pa laranjeiras  urb rio de janeiro rj,0.3593898415565491,bradesco
banco bradesco sa - bradesco pa  mara rosa go,0.0,bradesco
sapore sa - cr 4326,0.4007469415664673,sapore
sapore sa - cr 4525,0.4073043465614319,sapore
sapore sa - cr 4246,0.4290459156036377,sapore
sapore sa - cr 2105,0.43471217155456543,sapore
sapore sa - cr  4202,0.4461188316345215,sapore
sapore sa - cr 4195,0.0,sapore
congregacao crista no brasil - casa de oracao aldeia nimuendaju,0.27662402391433716,congregacao crista
congregacao crista no brasil - casa de oracao jardim sao joao,0.27662402391433716,congregacao crista
congregacao crista no brasil - casa de oracao central,0.278555691242218,congregacao crista
congregacao crista no brasil - casa de oracao parque viaduto,0.278555691242218,congregacao crista
congregacao crista no brasil - casa de oracao nucleo habitacional octavio rasi,0.2787386178970337,congregacao crista
congregacao crista no brasil - casa de oracao  mendonca  central,0.0,congregacao crista
sapore sa - cr 2766,0.2346174120903015,sapor cr
sapore sa - sapore sa,0.267872154712677,sapor cr
sapore sa - sapore cr 2828,0.267872154712677,sapor cr
sapore sa - cr  2882  2883  4397,0.27278679609298706,sapor cr
sapore sa - cr  06,0.27278679609298706,sapor cr
sapore sa - sapore cr 2886,0.0,sapor cr
uniao central brasileira da igreja adventista do setimo dia - iasd salto  jardim das nacoes,0.27930188179016113,uniao igreja
uniao central brasileira da igreja adventista do setimo dia - iasd mogi das cruzes  jardim cecilia,0.28500986099243164,uniao igreja
uniao central brasileira da igreja adventista do setimo dia - iasd jardim angela  sao paulo,0.28500986099243164,uniao igreja
uniao central brasileira da igreja adventista do setimo dia - iasd jardim dos moraes,0.2878587245941162,uniao igreja
igreja evangelica assembleia de deus em sorocabasp - congregacao jardim pacaembu,0.30075758695602417,uniao igreja
uniao central brasileira da igreja adventista do setimo dia - iasd sertaozinho  jardim europa,0.0,uniao igreja
sapore sa - sapore cr 3387,0.26326984167099,sapore restaurante
sapore sa - cr 3361,0.2847833037376404,sapore restaurante
sapore sa - cr 4396,0.3307241201400757,sapore restaurante
sapore sa - sapore cr 3863,0.3403550386428833,sapore restaurante
sapore sa - sapore cr 2825,0.3403550386428833,sapore restaurante
sapore sa - sapore cr 3373,0.0,sapore restaurante
drogal farmaceutica ltda - drogal taquaritinga iii,0.20285797119140625,drogal farmacia
drogal farmaceutica ltda - drogal ribeirao preto xvi,0.28538262844085693,drogal farmacia
drogal farmaceutica ltda - drogal nova piracicaba,0.28538262844085693,drogal farmacia
drogal farmaceutica ltda - drogal avare iv,0.28538262844085693,drogal farmacia
drogal farmaceutica ltda - drogal batatais,0.28538262844085693,drogal farmacia
drogal farmaceutica ltda - drogal monte alto iii,0.0,drogal farmacia
cooperativa de credito poupanca e investimento vanguarda  sicredi vanguarda prsprj - unidade de atendimento sao bento do sapucai,0.4818912148475647,banguarda credito
cooperativa de credito poupanca e investimento grandes lagos do parana e litoral paulista  sicredi grandes lagos prsp - unidade de atendimento gonzaga,0.49952250719070435,banguarda credito
cooperativa de credito poupanca e investimento vanguarda  sicredi vanguarda prsprj - unidade de atendimento de cascavel rio grande do sul,0.522882729768753,banguarda credito
cooperativa de credito poupanca e investimento vanguarda  sicredi vanguarda prsprj - unidade de atendimento barra mansa,0.522882729768753,banguarda credito
cooperativa de credito poupanca e investimento vanguarda  sicredi vanguarda prsprj - unidade de atendimento de cascavel sao cristovao,0.522882729768753,banguarda credito
cooperativa de credito poupanca e investimento vanguarda  sicredi vanguarda prsprj - unidade de atendimento sao miguel  duque de caxias,0.0,banguarda credito
banco bradesco sa - bradesco pa rio novo do sul es,0.32084202766418457,bradesco agencia
banco bradesco sa - bradesco pa novo triunfo ba,0.3370712399482727,bradesco agencia
banco bradesco sa - bradesco pa novo cruzeiro mg,0.3370712399482727,bradesco agencia
banco bradesco sa - bradesco ag campo novo dos parecis,0.4094003438949585,bradesco agencia
igreja batista novo tempo - igreja batista novo tempo,0.44431787729263306,bradesco agencia
banco bradesco sa - bradesco ag novo repartimento pa,0.0,bradesco agencia
banco bradesco sa - bradesco paa bom jesus da serra ba,0.3860778212547302,bradesco s.a.
banco bradesco sa - bradesco paa aurora do tocantins to,0.38907355070114136,bradesco s.a.
banco bradesco sa - bradesco ag bom conselho pe,0.4167264699935913,bradesco s.a.
banco bradesco sa - bradesco paa dois irmaos do tocantins to,0.46334248781204224,bradesco s.a.
banco bradesco sa - bradesco paa jau do tocantins to,0.4745277166366577,bradesco s.a.
banco bradesco sa - bradesco pa bom jesus do tocantins pa,0.0,bradesco s.a.
banco bradesco sa - bradesco paa jurua am,0.5343661606311798,bredesco
banco bradesco sa - bradesco ag prime osasco est unif,0.643427699804306,bredesco
banco bradesco sa - bradesco digital i sp,0.6560054123401642,bredesco
banco bradesco sa - bradesco ag centro empresarial mario henrique simonsen,0.6587914824485779,bredesco
banco bradesco sa - bradesco paa tarabai sp,0.6587914824485779,bredesco
banco bradesco sa - bradesco ag jutai am,0.0,bredesco
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - brusque,0.29903674125671387,igreja ebanjelica pent
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - pelotas brazil ces coordinator,0.49277031421661377,igreja ebanjelica pent
igreja evangelica pentecostal o brasil para cristo - o brasil para cristo  aguas de santa barbara,0.5151899755001068,igreja ebanjelica pent
igreja evangelica pentecostal o brasil para cristo - igreja evangelica pentecostal o brasil para cristo,0.5235836207866669,igreja ebanjelica pent
igreja evangelica pentecostal o brasil para cristo - o brasil para cristo,0.5360995233058929,igreja ebanjelica pent
igreja evangelica pentecostal o brasil para cristo - igreja evan pent o brasil para cristo  brusque,0.0,igreja ebanjelica pent
banco bradesco sa - bradesco pa parnamirim pe,0.33957505226135254,bredesco
banco bradesco sa - bradesco paa casinhas pe,0.33957505226135254,bredesco
banco bradesco sa - bradesco paa tacaimbo pe,0.33957505226135254,bredesco
banco bradesco sa - bradesco pa bayeux pb,0.44552892446517944,bredesco
banco bradesco sa - bradesco ag cangucu rs,0.47744572162628174,bredesco
banco bradesco sa - bradesco pa buenos aires pe,0.0,bredesco
banco bradesco sa - bradesco ag tobias barreto se,0.41665685176849365,banco santander
banco santander brasil sa - pa centrojaguaquaraba,0.513944149017334,banco santander
banco santander brasil sa - pa navegantes,0.5139442384243011,banco santander
banco santander brasil sa - pa marapongafortalezace,0.5232682526111603,banco santander
banco santander brasil sa - pa messejanafortalezace,0.523268312215805,banco santander
banco santander brasil sa - pa tobias barretose,0.0,banco santander
hapvida assistencia medica sa - clinica sao dimas,0.2212345004081726,hapvida assistencia
hapvida assistencia medica sa - clinica bucarein,0.2212345004081726,hapvida assistencia
hapvida assistencia medica sa - pronto atendimento e hapclinica campinense,0.2406851053237915,hapvida assistencia
hapvida assistencia medica sa - hapclinica marco,0.2406851053237915,hapvida assistencia
hapvida assistencia medica sa - hapclinica dib tajra,0.2406851053237915,hapvida assistencia
hapvida assistencia medica sa - clinica centro,0.0,hapvida assistencia
mitra diocesana de apucarana - paroquia imaculado coracao de maria,0.5479030013084412,paroquia santa mag
mitra da arquidiocese de curitiba - paroquia sao joao batista,0.5941775441169739,paroquia santa mag
mitra da arquidiocese de curitiba - paroquia profeta elias,0.6026637554168701,paroquia santa mag
mitra diocesana de campo limpo - comunidade senhor dos passos,0.6055068373680115,paroquia santa mag
mitra diocesana de campo limpo - paroquia sao marcos,0.6055068373680115,paroquia santa mag
mitra diocesana de campo limpo - paroquia santa magarida maria alacoque,0.0,paroquia santa mag
banco bradesco sa - bradesco pa igarape mg,0.5495033264160156,bradesco
banco bradesco sa - bradesco pa  iaciara go,0.5583776831626892,bradesco
banco bradesco sa - bradesco pa  quata sp,0.5619477331638336,bradesco
banco bradesco sa - bradesco ag prime  bacacheri,0.5887227654457092,bradesco
banco bradesco sa - bradesco pa  quatigua pr,0.5903819501399994,bradesco
banco bradesco sa - bradesco pa pacaraima rr,0.0,bradesco
uniao central brasileira da igreja adventista do setimo dia - iasd jardim sao lourenco  sao paulo,0.23971498012542725,uniao adbentista
uniao central brasileira da igreja adventista do setimo dia - iasd jardim dos moraes,0.24904745817184448,uniao adbentista
igreja evangelica assembleia de deus - jardim sao francisco de assis,0.2665526866912842,uniao adbentista
uniao central brasileira da igreja adventista do setimo dia - iasd jardim itamaraty,0.2779353857040405,uniao adbentista
uniao central brasileira da igreja adventista do setimo dia - iasd jardim yolanda  sao paulo,0.27813488245010376,uniao adbentista
uniao central brasileira da igreja adventista do setimo dia - iasd sao jose dos campos  jardim ismenia,0.0,uniao adbentista
secretaria de estado da saude - ambulatorio medico de especialidades s j dos campos,0.3666853904724121,departamento rejional saude
secretaria de estado da saude - instituto de cardiologia ic,0.36668556928634644,departamento rejional saude
secretaria de estado de saude  ses - instituto estadual de dermatologia sanitaria,0.36668556928634644,departamento rejional saude
secretaria de estado da saude - departamento regional de saude de barretos drsv barreto,0.36668556928634644,departamento rejional saude
secretaria de estado da saude - centro hospitalar do sistema penitenciario,0.38271015882492065,departamento rejional saude
secretaria de estado da saude - departamento regional de saude de piracicaba  drs x,0.0,departamento rejional saude
uniao central brasileira da igreja adventista do setimo dia - iasd hortolandia  central,0.42686760425567627,igreja adventista
uniao central brasileira da igreja adventista do setimo dia - iasd limeira  b gustavo picinini,0.42686760425567627,igreja adventista
uniao central brasileira da igreja adventista do setimo dia - iasd votorantim  parque jatai,0.42686760425567627,igreja adventista
uniao central brasileira da igreja adventista do setimo dia - iasd lins  jardim santa maia,0.42686760425567627,igreja adventista
uniao central brasileira da igreja adventista do setimo dia - iasd lins  vila reboucas,0.42686760425567627,igreja adventista
uniao central brasileira da igreja adventista do setimo dia - iasd pinhalzinho  pinhalzinho,0.0,igreja adventista
banco bradesco sa - bradesco ag campo largo est unif,0.5452609360218048,bco bradesco
banco bradesco sa - bradesco paa alfredo vasconcelos mg,0.5621135830879211,bco bradesco
banco bradesco sa - ag empresas sao bernardo do campo ii  urb sbc sp,0.5692663490772247,bco bradesco
banco bradesco sa - bradesco pa colina sp,0.5888628661632538,bco bradesco
banco bradesco sa - bradesco ag sao bernardo do campo est unif,0.5888630151748657,bco bradesco
banco bradesco sa - bradesco ag bernardino de campos,0.0,bco bradesco
ordem dos advogados do brasil  seccao de sao paulo - escola superior de advocacia  unidade catanduva,0.3476048707962036,hemo cantanduba
drogal farmaceutica ltda - drogal catanduva,0.4394972324371338,hemo cantanduba
centro estadual de educacao tecnologica paula souza - fatec de catanduva,0.46701347827911377,hemo cantanduba
hapvida assistencia medica sa - hapclinica aracaju,0.5390511155128479,hemo cantanduba
colsan  associacao beneficente de coleta de sangue - colsan  hospital sao joao,0.5399179756641388,hemo cantanduba
fundacao faculdade regional de medicina s j rio preto - hemonucleo de catanduva,0.0,hemo cantanduba
sapore sa - sapore cr 3312,0.2178066372871399,cr restaurante
sapore sa - cr 4638,0.2178066372871399,cr restaurante
sapore sa - cr 4619,0.2178066372871399,cr restaurante
sapore sa - cr 3896,0.2178066372871399,cr restaurante
sapore sa - cr 4459,0.2178066372871399,cr restaurante
sapore sa - cr 3926,0.0,cr restaurante
cooperativa agricola mista de adamantina - camda,0.2873692512512207,banco bradesco
centro estadual de educacao tecnologica paula souza - fatec de adamantina,0.3994321823120117,banco bradesco
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - adamantina5443989,0.43405067920684814,banco bradesco
banco bradesco sa - bradesco ag arapoti pr,0.5536279082298279,banco bradesco
banco bradesco sa - ag martinopolis,0.5799135267734528,banco bradesco
banco bradesco sa - ag adamantina,0.0,banco bradesco
spdm  associacao paulista para o desenvolvimento da medicina - spdm  pais  servicos de saude diadema,0.5150572955608368,secretaria saude rio
humana saude ltda - humana saude sul,0.5327957272529602,secretaria saude rio
secretaria de estado da saude - sp ssa fesima,0.5362060368061066,secretaria saude rio
spdm  associacao paulista para o desenvolvimento da medicina - spdmsaude indigena para,0.5428068339824677,secretaria saude rio
crbs sa - sala de vendas surubim,0.5474928915500641,secretaria saude rio
secretaria de estado de saude  ses - samu rio 192,0.0,secretaria saude rio
igreja evangelica pentecostal o brasil para cristo - igreja evan pent o brasil para cristo  blumenau,0.276530385017395,agencia safa
sest servico social do transporte - blumenausc  edgar thomsem unidade b n 95,0.2861745357513428,agencia safa
banco santander brasil sa - centro iblumenausc,0.3123345375061035,agencia safa
banco safra s a - agencia goiania,0.4166737198829651,agencia safa
banco safra s a - agencia safrainvest ii,0.43221211433410645,agencia safa
banco safra s a - agencia blumenau,0.0,agencia safa
lc administracao de restaurantes ltda - lc filial n 324  brasiliadf,0.24480700492858887,lc restaurante
lc administracao de restaurantes ltda - lc filial n 307  vinhedosp,0.2588087320327759,lc restaurante
lc administracao de restaurantes ltda - lc filial n 79  baruerisp,0.2588087320327759,lc restaurante
lc administracao de restaurantes ltda - lc filial n 259  sao paulosp,0.2588089108467102,lc restaurante
lc administracao de restaurantes ltda - lc filial n 245  sao vicentesp,0.258808970451355,lc restaurante
lc administracao de restaurantes ltda - lc filial n 314  sao paulosp,0.0,lc restaurante
mult service limpeza ltda - mult service,0.5687090456485748,maranhao telecom
via brasil fashion comercio de roupas ltda - via brasil lopr,0.6172839999198914,maranhao telecom
sodexo do brasil comercial sa - leroy merlin cc 13091,0.636681467294693,maranhao telecom
l p silva construcoes ltda - l p construcoes,0.6387697756290436,maranhao telecom
multilog brasil sa - multilog brasil sa,0.641252338886261,maranhao telecom
mranhao telecom ltda - loop fibra,0.0,maranhao telecom
uniao central brasileira da igreja adventista do setimo dia - iasd vila sao joao,0.2216537594795227,igreja bila
uniao central brasileira da igreja adventista do setimo dia - iasd vila curuca,0.23782896995544434,igreja bila
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - vila fernandes,0.28781241178512573,igreja bila
secretaria de estado de saude  ses - posto vila uniao,0.3048655390739441,igreja bila
uniao central brasileira da igreja adventista do setimo dia - iasd santo anastacio  vila postigo,0.37764739990234375,igreja bila
uniao central brasileira da igreja adventista do setimo dia - iasd vila sao jose,0.0,igreja bila
comercio e industria de sorvetes eskimo ltda - eskimo  loja de fabrica sao leopoldors ii,0.11881804466247559,eskimo sorvetes
comercio e industria de sorvetes eskimo ltda - eskimo  loja de fabrica guaporers,0.1324874758720398,eskimo sorvetes
comercio e industria de sorvetes eskimo ltda - eskimo  loja de fabrica sao jose dos campossp,0.13248753547668457,eskimo sorvetes
comercio e industria de sorvetes eskimo ltda - eskimo  loja de fabrica astorgapr,0.13248753547668457,eskimo sorvetes
comercio e industria de sorvetes eskimo ltda - eskimo  loja de fabrica porto alegrers ii  hipica,0.13248753547668457,eskimo sorvetes
comercio e industria de sorvetes eskimo ltda - eskimo  loja de fabrica vacariars,0.0,eskimo sorvetes
banco santander brasil sa - av brasilfoz iguacupr,0.5596365332603455,pa emiliano
banco santander brasil sa - av vital brasilsp ii,0.5596365332603455,pa emiliano
banco santander brasil sa - valencaba,0.5596365332603455,pa emiliano
banco santander brasil sa - pa trairice,0.5596365332603455,pa emiliano
banco santander brasil sa - tijucariorj iv,0.5596365332603455,pa emiliano
banco santander brasil sa - pa emilianocuritibapr i,0.0,pa emiliano
banco bradesco sa - bradesco ag uberaba est unif,0.08045274019241333,bradesco
banco bradesco sa - agencia empresas uberlandia  urb uberlandia mg,0.38423818349838257,bradesco
banco bradesco sa - bradesco pa marta helena  urb uberlandia mg,0.38423818349838257,bradesco
raia drogasil sa - drogasil uberaba,0.4575514793395996,bradesco
punch burger uberaba ltda - punch burger uberaba ltda,0.5330104231834412,bradesco
banco bradesco sa - agencia empresas uberaba  uberaba mg,0.0,bradesco
banco bradesco sa - bradesco ag arapoti pr,0.534931093454361,ag bradeco
banco bradesco sa - ag piraju,0.5514602661132812,ag bradeco
banco bradesco sa - bradesco ag aquiraz ce,0.5550083518028259,ag bradeco
banco bradesco sa - bradesco ag parintins est unif,0.5569195747375488,ag bradeco
banco bradesco sa - bradesco ag jorge amado,0.556919664144516,ag bradeco
banco bradesco sa - ag aquidauana,0.0,ag bradeco
banco santander brasil sa - nova andradina,0.49454188346862793,santander brasil
banco santander brasil sa - fortalezacentro ii,0.5046447813510895,santander brasil
banco santander brasil sa - lauzane paulistasp i,0.5046447813510895,santander brasil
banco santander brasil sa - brasspsp,0.5046447813510895,santander brasil
banco santander brasil sa - agencia enseada botafogocaprj,0.5046447813510895,santander brasil
banco santander brasil sa - andradinapaes lemessp,0.0,santander brasil
banco bradesco sa - bradesco pa avenida adolfo pinheiro  urb sao paulo sp,0.47185248136520386,bradeco
banco bradesco sa - pa prefeitura de guarulhos  secretaria de educacao sp,0.47185248136520386,bradeco
banco bradesco sa - bradesco paa capela nova mg,0.47185248136520386,bradeco
banco bradesco sa - bradesco pa  sombrio sc,0.47185248136520386,bradeco
banco bradesco sa - bradesco pa santa maria do para pa,0.47185248136520386,bradeco
banco bradesco sa - bradesco ag pedro canario,0.0,bradeco
usina sao domingosacucar e etanol sa - fazenda lagoa,0.4401322603225708,centro medico
allpark empreendimentos participacoes e servicos sa - borges lagoa,0.5691266655921936,centro medico
secretaria municipal de educacao - secretaria municipal de educacao de lagoao,0.5694482326507568,centro medico
banco bradesco sa - bradesco pa itatira  dmde lagoa do mato ce,0.5706691741943359,centro medico
banco bradesco sa - bradesco paa lagoa do mato ma,0.5706691741943359,centro medico
instituicao paulista adventista de educ e ass social - centro medico adventista lagoa bonita,0.0,centro medico
banco santander brasil sa - penhasp iii,0.45172226428985596,sodexo comercial
banco santander brasil sa - penhariorj,0.45172226428985596,sodexo comercial
banco santander brasil sa - penhasp v,0.48716533184051514,sodexo comercial
banco santander brasil sa - pca dq caxiasosascosp ii,0.5862230956554413,sodexo comercial
banco santander brasil sa - pca figueirascaetano sul,0.5894387364387512,sodexo comercial
sodexo do brasil comercial sa - fab nsa sra penha cc 13343,0.0,sodexo comercial
allpark empreendimentos participacoes e servicos sa - ed com tancredo neves,0.4357385039329529,ed borjes
allpark empreendimentos participacoes e servicos sa - ed com dahruj  mv,0.4357385039329529,ed borjes
allpark empreendimentos participacoes e servicos sa - ed com trademark faria lima,0.4357385039329529,ed borjes
allpark empreendimentos participacoes e servicos sa - ed com casa das caldeiras,0.4357385039329529,ed borjes
allpark empreendimentos participacoes e servicos sa - inst en uniceplac,0.4368896484375,ed borjes
allpark empreendimentos participacoes e servicos sa - ed com jose martins borges,0.0,ed borjes
banco bradesco sa - bradesco pa montividiu go,0.19450843334197998,bradesco
banco bradesco sa - bradesco pa w3 norte  urb brasilia df,0.48022061586380005,bradesco
banco bradesco sa - bradesco paa congonhas do norte mg,0.48635637760162354,bradesco
banco bradesco sa - bradesco pa nordestina ba,0.5111631453037262,bradesco
banco bradesco sa - bradesco pa natividade to,0.5643024444580078,bradesco
banco bradesco sa - bradesco paa montividiu do norte go,0.0,bradesco
banco bradesco sa - bradesco ag ipiranga est unif,0.5317595601081848,bradesco pa
ipet forquilhinhas ltda - ipet,0.5716362297534943,bradesco pa
banco bradesco sa - bradesco pa ibira sp,0.5781923234462738,bradesco pa
banco bradesco sa - bradesco pa entroncamento ba,0.5938574969768524,bradesco pa
banco bradesco sa - bradesco pa abaete  abaete mg,0.6013051271438599,bradesco pa
banco bradesco sa - bradesco pa ipecaeta ba,0.0,bradesco pa
bolognesi empreendimentos ltda - cond fazenda esperanca 103 campo belo ii lt 43 q f1,0.20312124490737915,canpo belo
bolognesi empreendimentos ltda - cond fazenda esperanca 77  campo belo ii  lt 17 q f1,0.24477434158325195,canpo belo
bolognesi empreendimentos ltda - cond fazenda esperanca 250 campo belo iii lt 06 q g3,0.24477434158325195,canpo belo
bolognesi empreendimentos ltda - cond fazenda esperanca 273 campo belo iii lt 55 q i2,0.24477434158325195,canpo belo
bolognesi empreendimentos ltda - cond fazenda esperanca 64  campo belo ii  lt 04 q f1,0.24477434158325195,canpo belo
bolognesi empreendimentos ltda - cond fazenda esperanca 42  campo belo i  lt 02 q e4,0.0,canpo belo
sapore sa - cr 4726,0.1805044412612915,sapore cr
sapore sa - cr 4725,0.21125835180282593,sapore cr
sapore sa - cr 4720,0.21246927976608276,sapore cr
sapore sa - cr 4652,0.3263741135597229,sapore cr
sapore sa - cr 3905,0.3263741135597229,sapore cr
