sentence1,score,sentence2
uniao central brasileira da igreja adventista do setimo dia - iasd jardim angela  sao paulo,0.6432297229766846,adbentista jardim
igreja evangelica assembleia de deus - jardim sao francisco de assis,0.6140227317810059,adbentista jardim
uniao central brasileira da igreja adventista do setimo dia - iasd jardim bom clima,1.0,adbentista jardim
bolognesi empreendimentos ltda - chacara das rosas ii ccr 2046  lote 06 quadra a6,0.825677216053009,xacara b3
bolognesi empreendimentos ltda - chacara das rosas ii ccr 2104  lote 01 quadra c4,0.7759538888931274,xacara b3
bolognesi empreendimentos ltda - chacara das rosas ii  ccr 2015 lote 04 quadra a2,0.7632834911346436,xacara b3
bolognesi empreendimentos ltda - chacara das rosas ii ccr 2070  lote 05 quadra b3,0.749808132648468,xacara b3
bolognesi empreendimentos ltda - chacara das rosas ii  ccr2014 lote 03 quadra a2,0.7085063457489014,xacara b3
bolognesi empreendimentos ltda - chacara das rosas ii ccr 2071  lote 06 quadra b3,1.0,xacara b3
bolognesi empreendimentos ltda - cond fazenda esperanca 345  campo belo 4  lt 02 q h4,0.7038899660110474,bolognesi
bolognesi empreendimentos ltda - cond fazenda esperanca 170 campo belo ii lt 19 q f3,0.703889787197113,bolognesi
bolognesi empreendimentos ltda - cond fazenda esperanca 34  campo belo i  lt 01 q e3,0.703889787197113,bolognesi
bolognesi empreendimentos ltda - cond fazenda esperanca 77  campo belo ii  lt 17 q f1,0.7038897275924683,bolognesi
bolognesi empreendimentos ltda - cond fazenda esperanca 250 campo belo iii lt 06 q g3,0.7038897275924683,bolognesi
bolognesi empreendimentos ltda - cond fazenda esperanca 275 campo belo iii lt 57 q i2,1.0,bolognesi
banco safra s a - agencia goiania,0.6103717088699341,ajensia s a
banco santander brasil sa - agencia mariana,0.5874415636062622,ajensia s a
banco santander brasil sa - agencia vespasiano,0.5874415636062622,ajensia s a
banco santander brasil sa - agencia belvedere,0.5874415636062622,ajensia s a
banco safra s a - agencia blumenau,0.5801204442977905,ajensia s a
banco safra s a - agencia leblon,1.0,ajensia s a
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - belem sp  5172853,0.5361625552177429,igreja dos santos
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - sumare,0.5361625552177429,igreja dos santos
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - extrema  5021141,0.5361625552177429,igreja dos santos
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - recife brasil north ces,0.5350136756896973,igreja dos santos
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - pedro leopoldo,0.5298061966896057,igreja dos santos
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - posse locacao,1.0,igreja dos santos
banco santander brasil sa - av amoreirascampinassp,0.7333424687385559,abn
banco santander brasil sa - pa shop pqdpedro campinassp i,0.7333424687385559,abn
banco santander brasil sa - pa br de itapuracampinassp,0.6742328405380249,abn
banco do estado do rio grande do sul sa - agencia campina sao leopoldo,0.6439955830574036,abn
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - campinas brazil ces institute,0.6360172033309937,abn
banco santander brasil sa - agencia abn campinas,1.0,abn
hapvida assistencia medica sa - hapclinica metropolitana,0.7640539407730103,diag asistensia
hapvida assistencia medica sa - hapclinica aracaju,0.7528627514839172,diag asistensia
hapvida assistencia medica sa - pronto atendimento e hapclinica campinense,0.7470409274101257,diag asistensia
hapvida assistencia medica sa - hapclinica marco,0.7470409274101257,diag asistensia
hapvida assistencia medica sa - hapclinica dib tajra,0.7470409274101257,diag asistensia
hapvida assistencia medica sa - diagnostico centro,1.0,diag asistensia
cooperativa agricola mista general osorio ltda - armazem tapera,0.38010379672050476,bendito rodriguez n 85
sest servico social do transporte - sest,0.3758579194545746,bendito rodriguez n 85
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - cabo quevedo,0.37216854095458984,bendito rodriguez n 85
ordem dos advogados do brasil  seccao de sao paulo - subsecao de cabreuva,0.36310482025146484,bendito rodriguez n 85
banco santander brasil sa - anita garibaldicaprs,0.36248230934143066,bendito rodriguez n 85
sest servico social do transporte - caruarupebendito de o rodriguezunidade bn 85,1.0,bendito rodriguez n 85
mitra arquidiocesana de londrina - paroquia mae da divina providencia,0.5511564612388611,capela dibina providensia
bispado de rio preto - paroquia sao benedito,0.544705867767334,capela dibina providensia
bispado de rio preto - reitoria sao joao apostolo e nossa senhora das dores,0.544705867767334,capela dibina providensia
banco bradesco sa - ag empresas sao jose do rio preto  urb sjrp sp,0.4414650499820709,capela dibina providensia
banco bradesco sa - ag corporate sao jose do rio preto sp,0.4414650499820709,capela dibina providensia
bispado de rio preto - capela santa paulina da divina providencia,1.0,capela dibina providensia
banco bradesco sa - bradesco pa cachoeira de minas mg,0.5969133973121643,banco bradesco
banco bradesco sa - bradesco pa conceicao da barra de minas mg,0.59691321849823,banco bradesco
itau unibanco sa - banco itau sa,0.56984543800354,banco bradesco
itau unibanco sa - est unif,0.5564259886741638,banco bradesco
itau unibanco sa - itau unibanco sa,0.5564259886741638,banco bradesco
banco bradesco sa - bradesco ag itau de minas,1.0,banco bradesco
usina sao domingosacucar e etanol sa - sitio areia fina,0.7023262977600098,sao jorge
usina sao domingosacucar e etanol sa - sitio vargem grande,0.7023261785507202,sao jorge
usina sao domingosacucar e etanol sa - sitio sao pedro,0.7023261785507202,sao jorge
usina sao domingosacucar e etanol sa - chacara sant  ana,0.6783440709114075,sao jorge
usina sao domingosacucar e etanol sa - fazenda santo antonio b,0.6510991454124451,sao jorge
usina sao domingosacucar e etanol sa - fazenda sao jorge,1.0,sao jorge
banco bradesco sa - bradesco pa feira grande al,0.5470080971717834,bco bradesco
banco bradesco sa - bradesco pa ibirataia ba,0.5470080971717834,bco bradesco
banco bradesco sa - bradesco paa taquaral de goias go,0.5470080971717834,bco bradesco
banco bradesco sa - bradesco pa bairro agua verde  urb curitiba pr,0.5470080971717834,bco bradesco
banco bradesco sa - bradesco paa mansidao ba,0.5470080971717834,bco bradesco
banco bradesco sa - bradesco ag pedro alexandre,1.0,bco bradesco
banco bradesco sa - bradesco pa vila leopoldina  urb sao paulo sp,0.5700758695602417,bradesco est unif
banco santander brasil sa - agencia leopoldina,0.5409750938415527,bradesco est unif
banco bradesco sa - bradesco ag ribas do rio pardo est unif,0.49455684423446655,bradesco est unif
banco bradesco sa - bradesco ag rio das pedras est unif,0.4945566952228546,bradesco est unif
banco bradesco sa - bradesco ag carlos prates est unif,0.4945566952228546,bradesco est unif
banco bradesco sa - bradesco ag sao leopoldo est unif,1.0,bradesco est unif
banco bradesco sa - bradesco pa capao do leao rs,0.7028816342353821,banco bradesco
banco bradesco sa - bradesco pa laranjeiras  urb rio de janeiro rj,0.7028816342353821,banco bradesco
banco bradesco sa - bradesco pa rorainopolis rr,0.7028816342353821,banco bradesco
banco bradesco sa - bradesco pa bairro serraria  urb diadema sp,0.7028816342353821,banco bradesco
banco bradesco sa - bradesco pa jacto  pompeia sp,0.7028816342353821,banco bradesco
banco bradesco sa - bradesco pa laranjal mg,1.0,banco bradesco
instituicao paulista adventista de educ e ass social - colegio adventista de paulinia,0.623650848865509,sentral brasileira
uniao central brasileira da igreja adventista do setimo dia - associacao paulista sudoeste da iasd  igrejas,0.6224514245986938,sentral brasileira
spdm  associacao paulista para o desenvolvimento da medicina - spdm  pais  ap 40,0.6161333918571472,sentral brasileira
uniao central brasileira da igreja adventista do setimo dia - associacao paulista sudeste da iasd  igrejas,0.5803886651992798,sentral brasileira
uniao central brasileira da igreja adventista do setimo dia - iasd piracicaba  tiradentes,0.5467230677604675,sentral brasileira
uniao central brasileira da igreja adventista do setimo dia - associacao paulista do vale da iasd,1.0,sentral brasileira
cmp br ltda - cmp br,0.8141353130340576,c.m. comersial
cmo empreendimentos imobiliarios spe 028 ltda - cmo spe 028,0.7152688503265381,c.m. comersial
fundo municipal dos direitos da crianca e do adolescente - cmdca,0.6669502854347229,c.m. comersial
cmd transportadora ltda - cmd transportadora,0.5820683240890503,c.m. comersial
fundo municipal de direitos do idoso - conselho municipal de direitos do idoso  cmdi,0.5569602251052856,c.m. comersial
cm comercial ltda - cm comercial,1.0,c.m. comersial
banco santander brasil sa - cratoce,0.6676703691482544,santander se
sapore sa - cr 4153,0.5633361339569092,santander se
agropecuaria nakamura crixas ltda - nakamura crixas,0.5616787672042847,santander se
soma brands brasil ltda - cris barros,0.5615576505661011,santander se
sapore sa - cr 4368,0.5560214519500732,santander se
banco santander brasil sa - crateusce,1.0,santander se
banco bradesco sa - bradesco ag angra dos reis  centro est unif,0.7583429217338562,bradeco
banco bradesco sa - bradesco ag lauro de freitas  centro,0.7583428621292114,bradeco
banco bradesco sa - bradesco ag goiania  centro est unif,0.7583428621292114,bradeco
banco bradesco sa - bradesco ag teixeira de freitas  centroba,0.7360512018203735,bradeco
allpark empreendimentos participacoes e servicos sa - centro empresarial vergueiro,0.7072129845619202,bradeco
banco bradesco sa - bradesco ag centro empresarial est unif,1.0,bradeco
banco bradesco sa - bradesco ag barao do rio branco  urb campo grande ms,0.5644306540489197,banco bradesco
banco bradesco sa - bradesco pa rua diamante  urb contagem mg,0.5414935946464539,banco bradesco
banco bradesco sa - bradesco pa avenida itavuvu  urb sorocaba sp,0.49743667244911194,banco bradesco
banco bradesco sa - bradesco pa avenida do forte  urb porto alegre rs,0.49743667244911194,banco bradesco
banco bradesco sa - bradesco ag campo largo est unif,0.4887639284133911,banco bradesco
banco bradesco sa - bradesco pa avenida zahran  urb campo grande ms,1.0,banco bradesco
centro estadual de educacao tecnologica paula souza - fatec de sumare,0.6944917440414429,sentro estadual
centro estadual de educacao tecnologica paula souza - fatec de ourinhos,0.6840081810951233,sentro estadual
centro estadual de educacao tecnologica paula souza - fatec prof waldomiro may,0.6600245237350464,sentro estadual
centro estadual de educacao tecnologica paula souza - fatec de botucatu,0.6600245237350464,sentro estadual
centro estadual de educacao tecnologica paula souza - fatec jose crespo gonzales,0.6315479874610901,sentro estadual
centro estadual de educacao tecnologica paula souza - fatec dom amaury castanho,1.0,sentro estadual
secretaria de estado da saude - ambulatorio medico de especialidades s j dos campos,0.4557526111602783,boske saude
secretaria de estado da saude - instituto de cardiologia ic,0.45575258135795593,boske saude
secretaria de estado de saude  ses - instituto estadual de dermatologia sanitaria,0.45575258135795593,boske saude
secretaria de estado da saude - departamento regional de saude de barretos drsv barreto,0.45575258135795593,boske saude
secretaria de estado da saude - sp ssa fesima,0.45234283804893494,boske saude
banco santander brasil sa - bosque da saudespsp,1.0,boske saude
banco bradesco sa - agencia empresas uberlandia  urb uberlandia mg,0.9344155192375183,bradesco ag
banco bradesco sa - bradesco pa marta helena  urb uberlandia mg,0.9344155192375183,bradesco ag
banco bradesco sa - bradesco ag uberaba est unif,0.635267972946167,bradesco ag
banco bradesco sa - bradesco ag orlandia est unif,0.5770853161811829,bradesco ag
banco bradesco sa - bradesco paa guzolandia sp,0.43036314845085144,bradesco ag
banco bradesco sa - bradesco ag uberlandia est unif,1.0,bradesco ag
senergisul  sindicato dos eletricitarios no estado do rio grande do sul - senergisul delegacia regional de pelotas,0.6166310906410217,bredesco
rio grande do sul poder judiciario - foro da comarca de pelotas,0.5808975696563721,bredesco
arrozeira pelotas industria e comercio de cereais ltda - arrozeira pelotas,0.5687511563301086,bredesco
banco bradesco sa - ag pinheiro maranhao,0.4329475164413452,bredesco
banco bradesco sa - ag ponta pora,0.40374425053596497,bredesco
banco bradesco sa - bradesco ag pelotas est unif,1.0,bredesco
sapore sa - cr 4354,0.663955807685852,s.a. cr
sapore sa - cr 4349,0.6344835758209229,s.a. cr
sapore sa - cr 4553,0.6161642074584961,s.a. cr
sapore sa - cr 4396,0.598446249961853,s.a. cr
sapore sa - cr 4259,0.596769392490387,s.a. cr
sapore sa - cr 4153,1.0,s.a. cr
supermercado hirota ltda - hirota supermercados  loja 08,0.5827553868293762,hirota expres
supermercado hirota ltda - hirota express em casa cond resid dez anhaia mello,0.5711453557014465,hirota expres
supermercado hirota ltda - hirota food express itau eusebio matoso,0.5619690418243408,hirota expres
banco bradesco sa - bradesco ag praca 14 de janeiro,0.551652193069458,hirota expres
supermercado hirota ltda - hirota food express em casa living magic,0.5289615988731384,hirota expres
supermercado hirota ltda - hirota food express  loja 14,1.0,hirota expres
mitra diocesana de sao jose dos campos - paroquia de santana,0.6355378031730652,lc administracao
banco bradesco sa - ag santana do livramento,0.5913723707199097,lc administracao
caixa de assistencia dos advogados de sao paulo - caasp santana,0.5879834890365601,lc administracao
arquidiocese de campinas - paroquia de santana de campinas,0.5745581388473511,lc administracao
banco santander brasil sa - santanaap,0.5422156453132629,lc administracao
lc administracao de restaurantes ltda - lc filial n 158  santana de parnaibasp,1.0,lc administracao
cooperativa agroindustrial cooperja - cooperja loja bj,0.5135906338691711,cooperatiba tinbo
coop  cooperativa de consumo - coop  cooperativa de consumo,0.48403626680374146,cooperatiba tinbo
coopermota cooperativa agroindustrial - coopermota,0.4753545820713043,cooperatiba tinbo
coop de pequenos agropecuaristas de erval grande ltda - cooperval,0.4707852005958557,cooperatiba tinbo
cooperativa agropecuaria camponovense - coocam,0.46671393513679504,cooperatiba tinbo
cooperativa de producao e abastecimento do vale do itajai - cooper filial farmacia timbo,1.0,cooperatiba tinbo
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - santa gertrudes5002331,0.6642022132873535,santa rose
mitra arquidiocesana de sao paulo - paroquia de santa rosa de lima,0.6476497054100037,santa rose
diocese de piracicaba - paroquia santa rosa de lima,0.6390506029129028,santa rose
residencial santa rosa spe ltda - residencial santa rosa,0.6283990144729614,santa rose
banco santander brasil sa - pa santa quiteriace,0.5902613997459412,santa rose
pb administradora de estacionamentos ltda - santa rosa tower,1.0,santa rose
sapore sa - cr 4683,0.7409693598747253,sapore cr
sapore sa - cr 4536 restaurante obra i,0.7147977352142334,sapore cr
sapore sa - cr  4763,0.7147977352142334,sapore cr
sapore sa - cr 2673,0.7147977352142334,sapore cr
sapore sa - cr 3926,0.7147977352142334,sapore cr
sapore sa - cr 4673,1.0,sapore cr
uniao central brasileira da igreja adventista do setimo dia - iasd mogi das cruzes  jardim cecilia,0.711495578289032,igreja adbentista
uniao central brasileira da igreja adventista do setimo dia - iasd jardim angela  sao paulo,0.711495578289032,igreja adbentista
uniao central brasileira da igreja adventista do setimo dia - iasd jardim dos moraes,0.7096512317657471,igreja adbentista
uniao central brasileira da igreja adventista do setimo dia - iasd jardim bom clima,0.7013794779777527,igreja adbentista
uniao central brasileira da igreja adventista do setimo dia - iasd jardim yolanda  sao paulo,0.7001080513000488,igreja adbentista
uniao central brasileira da igreja adventista do setimo dia - iasd jardim eldorado  assis,1.0,igreja adbentista
banco bradesco sa - bradesco pa bela cruz ce,0.577373206615448,bradesco
banco bradesco sa - bradesco ag beberibe ce,0.577373206615448,bradesco
banco bradesco sa - bradesco ag novo oriente ce,0.577373206615448,bradesco
banco bradesco sa - bradesco pa tejucuoca ce,0.577373206615448,bradesco
banco bradesco sa - bradesco pa aratuba ce,0.577373206615448,bradesco
banco bradesco sa - bradesco paa martinopole ce,1.0,bradesco
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - guanabara,0.5376607179641724,santos dos ultimos dias
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - gravatai,0.5376607179641724,santos dos ultimos dias
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - castro alves,0.5376607179641724,santos dos ultimos dias
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - lagoa redonda5004588,0.5097656846046448,santos dos ultimos dias
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - bertioga,0.5097656846046448,santos dos ultimos dias
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - assoc bras de a i de jesus cristo dos santos dos u dias,1.0,santos dos ultimos dias
sapore sa - sapore cr 2730,0.6732531189918518,sapore cr 27
sapore sa - cr 2917,0.5352451801300049,sapore cr 27
sapore sa - cr 2766,0.49334579706192017,sapore cr 27
ordem dos advogados do brasil  seccao de sao paulo - 268 subsecao cajamar,0.4111301302909851,sapore cr 27
sapore sa - cr 3077,0.4006478488445282,sapore cr 27
sapore sa - sapore cr 2706,1.0,sapore cr 27
sapore sa - cr 4396,0.7856563925743103,cr
sapore sa - cr 4445,0.7752741575241089,cr
sapore sa - cr 3823,0.7476230263710022,cr
sapore sa - cr 4321,0.7476230263710022,cr
sapore sa - cr 2759 e cr 2770,0.7476230263710022,cr
sapore sa - cr 4446,1.0,cr
uniao central brasileira da igreja adventista do setimo dia - iasd jardim dos moraes,0.6098227500915527,igreja adventista
uniao central brasileira da igreja adventista do setimo dia - iasd sao paulo  jardim esmeralda,0.6051858067512512,igreja adventista
uniao central brasileira da igreja adventista do setimo dia - iasd jardim yolanda  sao paulo,0.5909832715988159,igreja adventista
uniao central brasileira da igreja adventista do setimo dia - iasd jardim itamaraty,0.5822170972824097,igreja adventista
uniao central brasileira da igreja adventista do setimo dia - iasd jardim sao lourenco  sao paulo,0.5798290967941284,igreja adventista
uniao central brasileira da igreja adventista do setimo dia - iasd jardim tres estrelas  sao paulo,1.0,igreja adventista
banco bradesco sa - bradesco ag montenegro est unif,0.4687563478946686,banco bradesco
banco bradesco sa - bradesco ag avenida braz leme,0.46863624453544617,banco bradesco
banco bradesco sa - bradesco pa avenida paschoal ardito  urb americana sp,0.4686361849308014,banco bradesco
banco bradesco sa - bradesco pa  avenida liberdade  urb viamao rs,0.4686361849308014,banco bradesco
banco bradesco sa - bradesco ag arapoti pr,0.4659852683544159,banco bradesco
banco bradesco sa - bradesco ag avenida augusto montenegro,1.0,banco bradesco
universidade de sao paulo - centro de tecnologia da informacao de ribeirao preto,0.8076803684234619,editora da usp
universidade de sao paulo - prefeitura do campus de ribeirao preto,0.8076803684234619,editora da usp
universidade de sao paulo - centro de tecnologia da informacao de sao carlos,0.5879347324371338,editora da usp
universidade de sao paulo - faculdade de medicina,0.540821373462677,editora da usp
universidade de sao paulo - instituto de geociencias,0.5034391283988953,editora da usp
universidade de sao paulo - editora da universidade de sao paulo,1.0,editora da usp
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - jatai  5005921,0.6810427308082581,secretaria munisipal
secretaria municipal de educacao - superintendencia municipal de educacao  supeme,0.5940977334976196,secretaria munisipal
municipio de jandira - secretaria municipal de educacao,0.5889207124710083,secretaria munisipal
secretaria municipal de educacao - diretoria regional de educacao freguesiabrasilandia,0.5843465924263,secretaria munisipal
secretaria municipal de educacao - secretaria municipal de educacao,0.5843464732170105,secretaria munisipal
secretaria municipal de educacao - secretaria municipal de educacao de jatai,1.0,secretaria munisipal
banco bradesco sa - bradesco pa rua xv  urb blumenau sc,0.6371650695800781,bradesco pa l d
banco bradesco sa - bradesco paa saubara ba,0.6371650695800781,bradesco pa l d
banco bradesco sa - bradesco pa central de minas mg,0.6371650695800781,bradesco pa l d
banco bradesco sa - bradesco ag aguas formosas mg,0.6371650695800781,bradesco pa l d
banco bradesco sa - bradesco paa caracol ms,0.6371650695800781,bradesco pa l d
banco bradesco sa - bradesco pa lagoa dourada mg,1.0,bradesco pa l d
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - canaa dos carajas,0.5782000422477722,canaa pa
banco santander brasil sa - select pca americasp,0.5680640935897827,canaa pa
banco santander brasil sa - select panamericanasp,0.5508978366851807,canaa pa
banco santander brasil sa - centrojaragua do sulsc,0.5468495488166809,canaa pa
banco santander brasil sa - agencia lagoa santacentro,0.5468495488166809,canaa pa
banco santander brasil sa - centrocanaa carajaspa,1.0,canaa pa
ordem dos advogados do brasil seccao do rio g do sul - oab subseccao de cachoeirinha,0.7856022715568542,ordem advogados parana
ordem dos advogados do brasil  seccao de sao paulo - sub seccao pereira barreto,0.7305458188056946,ordem advogados parana
ordem dos advogados do brasil  seccao de sao paulo - sub seccao pedregulho,0.7305457592010498,ordem advogados parana
ordem dos advogados do brasil  seccao de sao paulo - escola superior de advocacia  nucleo garca,0.7298364043235779,ordem advogados parana
ordem dos advogados do brasil  seccao de sao paulo - 255 subsecao guara,0.7221969366073608,ordem advogados parana
ordem dos advogados do brasil secao do parana - ordem advogados brsubsecao de rio negro,1.0,ordem advogados parana
hapvida assistencia medica sa - administrativo jardim botanico,0.6164151430130005,santander brasil
banco santander brasil sa - jardim bonfigliolisp ii,0.5913711786270142,santander brasil
usina sao domingosacucar e etanol sa - sitio jardim,0.585218608379364,santander brasil
uniao central brasileira da igreja adventista do setimo dia - iasd jardim trianon  sao paulo,0.5387297868728638,santander brasil
banco santander brasil sa - agencia belo jardim,0.5298159718513489,santander brasil
banco santander brasil sa - b jardims andresp,1.0,santander brasil
banco bradesco sa - bradesco pa  buritis  urb belo horizonte mg,0.6963834762573242,bredesco
banco bradesco sa - bradesco ag buritis,0.6277857422828674,bredesco
banco bradesco sa - bradesco pa orion  goiania go,0.5624358057975769,bredesco
banco bradesco sa - bradesco paa heitorai go,0.5624357461929321,bredesco
banco bradesco sa - bradesco paa damianopolis go,0.5624357461929321,bredesco
banco bradesco sa - bradesco paa buritinopolis go,1.0,bredesco
banco santander brasil sa - agencia riocacuia,0.6660290360450745,santander rio
banco santander brasil sa - agencia rio  pilares,0.6586523056030273,santander rio
banco santander brasil sa - pa r bueno airesrj i,0.6363985538482666,santander rio
banco santander brasil sa - ag aracatuba,0.6336596608161926,santander rio
banco santander brasil sa - centrosjrpardosp,0.6336596608161926,santander rio
banco santander brasil sa - agencia riobarrabella,1.0,santander rio
banco bradesco sa - bradesco ag guararema,0.5250415205955505,bradeco
banco bradesco sa - bradesco pa jardim sao joao  urb guarulhos sp,0.5040673017501831,bradeco
banco bradesco sa - bradesco pa bom clima  urb guarulhos sp,0.5040673017501831,bradeco
banco bradesco sa - bradesco pa guairaca pr,0.49442917108535767,bradeco
banco bradesco sa - bradesco,0.47201913595199585,bradeco
banco bradesco sa - bradesco ag guararapes,1.0,bradeco
supermercado hirota ltda - hirota food express em casa gardens living club,0.6775068044662476,hirota food express
supermercado hirota ltda - hirota express em casa living club refuge,0.6396557688713074,hirota food express
supermercado hirota ltda - hirota food express em casa club tuiuti,0.5843866467475891,hirota food express
supermercado hirota ltda - hirota food express em casa alegria,0.5774497985839844,hirota food express
supermercado hirota ltda - hirota food express  loja 15,0.5660099387168884,hirota food express
supermercado hirota ltda - hirota food express em casa gran village club,1.0,hirota food express
ordem dos advogados do brasil  seccao de sao paulo - subseccao igarapava,0.5280810594558716,oab cdao
ordem dos advogados do brasil  seccao de sao paulo - sub seccao promissao,0.5101420283317566,oab cdao
ordem dos advogados do brasil  seccao de sao paulo - sub seccao de miracatu,0.5101419687271118,oab cdao
ordem dos advogados do brasil  seccao de sao paulo - sub seccao itatiba,0.5101419687271118,oab cdao
banco santander brasil sa - loja neg emp canoinhassc,0.5035242438316345,oab cdao
ordem dos advogados do brasil seccao do rio g do sul - oab subseccao de capao da canoa,1.0,oab cdao
usina sao domingosacucar e etanol sa - estancia vitoria maria,0.6628814339637756,bradesco est unif
congregacao crista no brasil - relatorio 141407 uniao da vitoria,0.558636486530304,bradesco est unif
cooperativa de credito poupanca e investimento planalto  sicredi planalto rsmg - unidade de atendimento santa vitoria,0.5123129487037659,bradesco est unif
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - loja vitoria,0.5084609389305115,bradesco est unif
banco santander brasil sa - pa enseada sua  vitoria  es,0.504020094871521,bradesco est unif
banco bradesco sa - bradesco ag vitoria de santo antao est unif,1.0,bradesco est unif
banco santander brasil sa - centroassissp,0.46054255962371826,banco santander
banco santander brasil sa - assis brasil icaprs,0.42951101064682007,banco santander
banco santander brasil sa - av paulistaspsp ix,0.4206114411354065,banco santander
banco santander brasil sa - ana rosaspsp,0.4206114411354065,banco santander
banco santander brasil sa - centrosantossp i,0.41696614027023315,banco santander
banco santander brasil sa - interlagos ispsp,1.0,banco santander
banco bradesco sa - ag aquidauana,0.4591411352157593,bco bradesco
banco bradesco sa - ag martinopolis,0.4401104748249054,bco bradesco
banco bradesco sa - bradesco ag parintins est unif,0.42857158184051514,bco bradesco
banco bradesco sa - bradesco ag jorge amado,0.42857152223587036,bco bradesco
banco bradesco sa - bradesco ag carauari,0.42857152223587036,bco bradesco
banco bradesco sa - ag porteirinha,1.0,bco bradesco
banco bradesco sa - bradesco paa ubarana sp,0.5710400938987732,bradesco s.a.
banco bradesco sa - bradesco pa  cupira pe,0.5710400938987732,bradesco s.a.
banco bradesco sa - bradesco ag jutai am,0.5710400938987732,bradesco s.a.
banco bradesco sa - bradesco pa buenos aires pe,0.5710400938987732,bradesco s.a.
banco bradesco sa - bradesco pa candelaria rs,0.5710400938987732,bradesco s.a.
banco bradesco sa - bradesco paa tabuleiro mg,1.0,bradesco s.a.
banco santander brasil sa - pa paragominaspa,0.7276571393013,banco santander
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - paragominas,0.5979350209236145,banco santander
banco santander brasil sa - pa square gja vianacotiasp,0.5577049851417542,banco santander
banco santander brasil sa - pa goiania eldorado  go,0.5237041115760803,banco santander
banco santander brasil sa - fortalezacentro ii,0.4848545491695404,banco santander
banco santander brasil sa - pa agro paragominaspa,1.0,banco santander
bolognesi empreendimentos ltda - cond fazenda esperanca 127  campo belo iilt 67 q f1,0.6909710764884949,cond fazenda
bolognesi empreendimentos ltda - cond fazenda esperanca 84  campo belo ii  lt 24 q f1,0.6909710764884949,cond fazenda
bolognesi empreendimentos ltda - cond fazenda esperanca 139 campo belo ii lt 04 q f2,0.6909710764884949,cond fazenda
bolognesi empreendimentos ltda - cond fazenda esperanca 88  campo belo ii  lt 28 q f1,0.6909710764884949,cond fazenda
bolognesi empreendimentos ltda - cond fazenda esperanca 69  campo belo ii  lt 09 q f1,0.6740461587905884,cond fazenda
bolognesi empreendimentos ltda - cond fazenda esperanca 223 campo belo iii lt 42 q g1,1.0,cond fazenda
bolognesi empreendimentos ltda - cond fazenda esperanca 401 campo belo ix lt 1a q k3,0.5400152802467346,esperanca campo
bolognesi empreendimentos ltda - cond fazenda esperanca 367  campo belo v lt 49a q j1,0.466241717338562,esperanca campo
bolognesi empreendimentos ltda - cond fazenda esperanca 71  campo belo ii  lt 11 q f1,0.466241717338562,esperanca campo
bolognesi empreendimentos ltda - cond fazenda esperanca 349  campo belo 4  lt 06 q h4,0.466241717338562,esperanca campo
bolognesi empreendimentos ltda - cond fazenda esperanca 389 campo belo vii lt l2a q l02,0.466241717338562,esperanca campo
bolognesi empreendimentos ltda - cond fazenda esperanca 406 campo belo ix lt 01 a q k8,1.0,esperanca campo
hapvida assistencia medica sa - posto de coleta limeira,0.622553288936615,dias dabila
hapvida assistencia medica sa - medicina preventiva cachoeirinha,0.5710601806640625,dias dabila
hapvida assistencia medica sa - clinica uberaba,0.5710601806640625,dias dabila
hapvida assistencia medica sa - diagnostico alto da boa vista,0.5710601806640625,dias dabila
hapvida assistencia medica sa - vida  imagem padre valdevino,0.5710601806640625,dias dabila
hapvida assistencia medica sa - posto de coleta dias davila,1.0,dias dabila
banco bradesco sa - bradesco pa urucuia mg,0.5426768064498901,bredesco
banco bradesco sa - bradesco pa capetinga mg,0.5426768064498901,bredesco
banco bradesco sa - bradesco pa bairro sao benedito  urb santa luzia mg,0.5426768064498901,bredesco
banco bradesco sa - bradesco pa itamonte mg,0.5426768064498901,bredesco
banco bradesco sa - bradesco paa florestal mg,0.5426768064498901,bredesco
banco bradesco sa - bradesco paa argirita  mg,1.0,bredesco
sapore sa - cr 4448,0.8157426714897156,cr
sapore sa - cr 4486,0.7901173233985901,cr
sapore sa - cr 4488,0.779981255531311,cr
sapore sa - cr 4408,0.6812157034873962,cr
sapore sa - cr 4450,0.6515532732009888,cr
sapore sa - cr 4481,1.0,cr
